id;name;title;room_type;city;latitude;longitude;rating;total_votes;price
619283454025183138;Omar do Rio: Quarto e Sala a 150m da Praia de Copacabana, 550m da estação Cardeal Arcoverde c/ Internet 250mbps e Smart TV (PJ 145/1106);Apartamento em Copacabana;entire_home;Copacabana;-22.96457;-43.17427;4,62;13;404
568150228281283133;Apto06 Copacabana 200mt da praia;Apartamento em Copacabana;entire_home;Copacabana;-22.97957;-43.1908;4,58;31;280
38724165;Omar do Rio: Studio Moderno, Internet 240mbps, Smart TV a 05 minutos das Praias de Ipanema, Copacabana e Arpoador, 100metros do Metrô General Osório (BC 530/703);Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-22.98251;-43.19312;4,65;66;404
41622263;Monsieur LeBlond: confortável flat com garagem!;Condomínio em Leblon;entire_home;Leblon;-22.98284;-43.2238;4,75;100;1215
21514235;Apartamento aconchegante no coração de Ipanema.;Apartamento em Ipanema;entire_home;Ipanema;-22.98359;-43.20461;4,9;107;464
47079670;Apartamento solar na quadra da praia do Leme;Apartamento em Leme;entire_home;Leme;-22.96262;-43.17152;4,82;34;301
30323638;Omar do Rio: Espaçoso Qto&Sala, Internet 240mbps + Smart TV, próximo ao famoso Pavão Azul, a Praia de Copacabana e do Metrô (HG 71/904);Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-22.96667;-43.18541;4,53;36;404
44405296;Flat com charme e conforto em Ipanema (Arpoador)05;Quarto de hotel em Rio de Janeiro;entire_home;Rio de Janeiro;-22.98769;-43.19158;4,81;52;329
44362295;Glória, 15 minutos para Copacabana.;Apartamento em Glória;entire_home;Glória;-22.92025;-43.18123;4,86;91;173
3074520;apart beach rio design leblon RJ.B;Apartamento em Rio;entire_home;Rio;-22.98278;-43.21964;4,75;331;390
26036408;Ipanema Açaí;Apartamento em Ipanema;entire_home;Ipanema;-22.98305;-43.21011;4,29;35;324
780573363259645290;Completíssimo e reformado HIUS suíte;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-22.96715;-43.17705;5,0;3;425
8552885;vista panorâmica espetacular da praia de Copacabana;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-22.98165;-43.18942;4,82;72;486
691383610880747937;M50 - Studio a 3 minutos da praia de Copacabana;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-22.9735;-43.18589;4,75;32;303
53430435;Apartamento Studio reformado - Flamengo;Loft em Flamengo;entire_home;Flamengo;-22.93852;-43.17612;4,84;31;187
47987115;Apartamento acolhedor no coração de Botafogo;Apartamento em Botafogo;entire_home;Botafogo;-22.94869;-43.18918;5,0;8;265
4875052;"#COPA LUXO 1 QUARTO
500Mb de internet";Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-22.97356;-43.18754;4,8;120;351
816119121379282604;AP silencioso em Copacabana;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-22.972936692396782;-43.18868830247417;4,89;18;326
32108537;O melhor lugar no Pontal Oceânico  - Maui;Condomínio em Rio de Janeiro;entire_home;Rio de Janeiro;-23.02335;-43.51233;5,0;24;397
53938413;Loft excelente/muito bem localizado em Copacabana!;Loft em Copacabana;entire_home;Copacabana;-22.966034;-43.177425;4,94;63;305
628704066633037536;Apartamento em Copacabana;Apartamento em Copacabana;entire_home;Copacabana;-22.96783;-43.18061;4,97;35;228
781003833926463822;Residências Villa Del Sol;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-23.0304661;-43.4760283;4,83;23;377
4398942;Flat em resort beira mar - Pontal;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-23.03038;-43.47204;4,8;132;344
911494935703259793;SugarLoaf (1km far) +Laundry+Air+Garage+500mb wifi;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-22.95201570441876;-43.17604924578525;5,0;3;340
10846794;Barra Beach - Seat 4;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-23.0109;-43.327;4,82;71;640
694037012894655121;LEBLON CUPUAÇU;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-22.98263;-43.22486;4,91;22;584
46098344;Espaçoso 3Q no coração de Ipanema;Apartamento em Ipanema;entire_home;Ipanema;-22.98623;-43.2042;4,7;50;724
792148275037668943;Recreio Mar / ao lado da praia.;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-23.024632900000004;-43.4583513447052;4,88;16;331
697757817789510666;Ap novo, completo, a pé praia, área verde e seguro;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-23.005401469131932;-43.34967226085204;5,0;31;393
49092586;Lindo apartamento a 100m da praia recreio;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-23.03055;-43.47513;4,67;67;243
607140030956221786;Posto 5. A uma quadra da praia. Vista lateral;Apartamento em Copacabana;entire_home;Copacabana;-22.97787;-43.19166;5,0;32;236
